source,recipe_id,name,category,ingredients,instructions,servings,image_url
TheMealDB,53026,Tamiya,Vegetarian,"Broad Beans, Spring Onions, Garlic Clove, Parsley, Cumin, Baking Powder, Cayenne Pepper, Flour, Vegetable Oil","oak the beans in water to cover overnight.Drain. If skinless beans are unavailable, rub to loosen the skins, then discard the skins. Pat the beans dry with a towel.
Grind the beans in a food mill or meat grinder.If neither appliance is available, process them in a food processor but only until the beans form a paste. (If blended too smoothly, the batter tends to fall apart during cooking.) Add the scallions, garlic, cilantro, cumin, baking powder, cayenne, salt, pepper, and coriander, if using.  Refrigerate for at least 30 minutes.
Shape the bean mixture into 1-inch balls.Flatten slightly and coat with flour.
Heat at least 1½-inches of oil over medium heat to 365 degrees.
Fry the patties in batches, turning once, until golden brown on all sides, about 5 minutes.Remove with a wire mesh skimmer or slotted spoon. Serve as part of a meze or in pita bread with tomato-cucumber salad and tahina sauce.",,https://www.themealdb.com/images/media/meals/n3xxd91598732796.jpg
TheMealDB,53032,Tonkatsu pork,Pork,"Pork Chops, Flour, Eggs, Breadcrumbs, Vegetable Oil, Tomato Ketchup, Worcestershire Sauce, Oyster Sauce, Caster Sugar","STEP 1
Remove the large piece of fat on the edge of each pork loin, then bash each of the loins between two pieces of baking parchment until around 1cm in thickness – you can do this using a meat tenderiser or a rolling pin. Once bashed, use your hands to reshape the meat to its original shape and thickness – this step will ensure the meat is as succulent as possible.

STEP 2
Put the flour, eggs and panko breadcrumbs into three separate wide-rimmed bowls. Season the meat, then dip first in the flour, followed by the eggs, then the breadcrumbs.

STEP 3
In a large frying or sauté pan, add enough oil to come 2cm up the side of the pan. Heat the oil to 180C – if you don’t have a thermometer, drop a bit of panko into the oil and if it sinks a little then starts to fry, the oil is ready. Add two pork chops and cook for 1 min 30 secs on each side, then remove and leave to rest on a wire rack for 5 mins. Repeat with the remaining pork chops.

STEP 4
While the pork is resting, make the sauce by whisking the ingredients together, adding a splash of water if it’s particularly thick. Slice the tonkatsu and serve drizzled with the sauce.",,https://www.themealdb.com/images/media/meals/lwsnkl1604181187.jpg
TheMealDB,53057,Traditional Croatian Goulash,Beef,"Beef, Onions, Carrots, Garlic, Bay Leaf, Red Wine, Water, Mustard, Salt, Pepper, Paprika, Vegetable Oil","Clean the meat from the veins if there are some and cut it into smaller pieces, 3 × 3 cm. Marinate the meat in the mustard and spices and let it sit in the refrigerator for one hour
Heat one tablespoon of pork fat or vegetable oil in a pot and fry the meat on all sides until it gets browned. Once the meat is cooked, transfer it to a plate and add another tablespoon of fat to the pot
Cut the onions very fine, peel the carrots and shred it using a grater. Cook the onions and carrots over low heat for 15 minutes. You can salt the vegetables a little to make them soften faster
Once the vegetables have browned and become slightly mushy, add the meat and bay leaves and garlic. Pour over with wine and simmer for 10-15 minutes to allow the alcohol to evaporate. Now is the right time to add 2/3 the amount of liquid
Cover the pot and cook over low heat for an hour, stirring occasionally. After the first hour, pour over the rest of the water or stock and cook for another 30-45 minutes
Allow the stew to cool slightly and serve it with a sprinkle of chopped parsley and few slices of fresh hot pepper if you like to spice it up a bit
Slice ​​some fresh bread, season the salad and simply enjoying these wonderful flavors",,https://www.themealdb.com/images/media/meals/n1hcou1628770088.jpg
TheMealDB,53075,Tortang Talong,Vegetarian,"Egg Plants, Eggs, Salt, Olive Oil","0.	Grill the eggplant until the color of skin turns almost black
1.	Let the eggplant cool for a while then peel off the skin. Set aside.
2.	Crack the eggs and place in a bowl
3.	Add salt and beat
4.	Place the eggplant on a flat surface and flatten using a fork.
5.	Dip the flattened eggplant in the beaten egg mixture
6.	Heat the pan and pour the cooking oil
7.	Fry the eggplant (that was dipped in the beaten mixture). Make sure that both sides are cooked. Frying time will take you about 3 to 4 minutes per side on medium heat. 
",,https://www.themealdb.com/images/media/meals/va668f1683209318.jpg
TheMealDB,52775,Vegan Lasagna,Vegan,"green red lentils, Carrots, onion, zucchini, coriander, spinach, lasagne sheets, vegan butter, flour, soya milk, mustard, vinegar","1) Preheat oven to 180 degrees celcius. 
2) Boil vegetables for 5-7 minutes, until soft. Add lentils and bring to a gentle simmer, adding a stock cube if desired. Continue cooking and stirring until the lentils are soft, which should take about 20 minutes. 
3) Blanch spinach leaves for a few minutes in a pan, before removing and setting aside. 
4) Top up the pan with water and cook the lasagne sheets. When cooked, drain and set aside.
5) To make the sauce, melt the butter and add the flour, then gradually add the soya milk along with the mustard and the vinegar. Cook and stir until smooth and then assemble the lasagne as desired in a baking dish. 
6) Bake in the preheated oven for about 25 minutes.",,https://www.themealdb.com/images/media/meals/rvxxuy1468312893.jpg
TheMealDB,52794,Vegan Chocolate Cake,Vegan,"Self-raising Flour, coco sugar, cacao, baking powder, flax eggs, almond milk, vanilla, water",Simply mix all dry ingredients with wet ingredients and blend altogether. Bake for 45 min on 180 degrees. Decorate with some melted vegan chocolate ,,https://www.themealdb.com/images/media/meals/qxutws1486978099.jpg
TheMealDB,52828,Vietnamese Grilled Pork (bun-thit-nuong),Pork,"Pork, Rice Vermicelli, Egg Rolls, Challots, Garlic, Sugar, Fish Sauce, Soy sauce, Pepper, Olive Oil, Cucumber, Mint, Peanuts","Slice the uncooked pork thinly, about ⅛"". It helps to slightly freeze it (optional).
Mince garlic and shallots. Mix in a bowl with sugar, fish sauce, thick soy sauce, pepper, and oil until sugar dissolves.
Marinate the meat for 1 hour, or overnight for better results.
Bake the pork at 375F for 10-15 minutes or until about 80% cooked. Finish cooking by broiling in the oven until a nice golden brown color develops, flipping the pieces midway.
Assemble your bowl with veggies, noodles, and garnish. Many like to mix the whole bowl up and pour the fish sauce on top, but I like to make individual bites and sauce it slowly.",,https://www.themealdb.com/images/media/meals/qqwypw1504642429.jpg
TheMealDB,52838,Venetian Duck Ragu,Pasta,"Olive Oil, Duck Legs, Onions, Garlic, Cinnamon, Plain Flour, Red Wine, Chopped Tomatoes, Chicken Stock Cube, Rosemary, Bay Leaves, Sugar, Milk, Paccheri Pasta, Parmesan Cheese","Heat the oil in a large pan. Add the duck legs and brown on all sides for about 10 mins. Remove to a plate and set aside. Add the onions to the pan and cook for 5 mins until softened. Add the garlic and cook for a further 1 min, then stir in the cinnamon and flour and cook for a further min. Return the duck to the pan, add the wine, tomatoes, stock, herbs, sugar and seasoning. Bring to a simmer, then lower the heat, cover with a lid and cook for 2 hrs, stirring every now and then.
Carefully lift the duck legs out of the sauce and place on a plate – they will be very tender so try not to lose any of the meat. Pull off and discard the fat, then shred the meat with 2 forks and discard the bones. Add the meat back to the sauce with the milk and simmer, uncovered, for a further 10-15 mins while you cook the pasta.
Cook the pasta following pack instructions, then drain, reserving a cup of the pasta water, and add the pasta to the ragu. Stir to coat all the pasta in the sauce and cook for 1 min more, adding a splash of cooking liquid if it looks dry. Serve with grated Parmesan, if you like.",,https://www.themealdb.com/images/media/meals/qvrwpt1511181864.jpg
TheMealDB,52863,Vegetarian Casserole,Vegetarian,"Rapeseed Oil, Onion, Garlic, Paprika, Cumin, Thyme, Carrots, Celery, Red Pepper, Yellow Pepper, Tomato, Vegetable Stock Cube, Courgettes, Thyme, Lentils","Heat the oil in a large, heavy-based pan. Add the onions and cook gently for 5 – 10 mins until softened.
Add the garlic, spices, dried thyme, carrots, celery and peppers and cook for 5 minutes.
Add the tomatoes, stock, courgettes and fresh thyme and cook for 20 - 25 minutes.
Take out the thyme sprigs. Stir in the lentils and bring back to a simmer. Serve with wild and white basmati rice, mash or quinoa.",,https://www.themealdb.com/images/media/meals/vptwyt1511450962.jpg
TheMealDB,52867,Vegetarian Chilli,Vegetarian,"Roasted Vegetables, Kidney Beans, Chopped Tomatoes, Mixed Grain","Heat oven to 200C/180C fan/ gas 6. Cook the vegetables in a casserole dish for 15 mins. Tip in the beans and tomatoes, season, and cook for another 10-15 mins until piping hot. Heat the pouch in the microwave on High for 1 min and serve with the chilli.",,https://www.themealdb.com/images/media/meals/wqurxy1511453156.jpg
TheMealDB,53000,Vegetable Shepherd's Pie,Beef,"Potatoes, Small Potatoes, Salted Butter, Mushrooms, Brown Lentils, Garlic, Kosher Salt, Onion, Tomato Puree, Bay Leaves, Olive Oil, Dry White Wine, Vegetable Stock, Cornstarch, Soy Sauce, Rosemary, Parsley, Sage, Chives","Add Ingredients:

12 cups chopped mixed vegetables
1   cup chopped fresh mushrooms 
1   cup pearl onions

TOPPING:

Preheat oven to 450°. Bake potatoes on a foil-lined baking sheet until tender, about 45 minutes. Let cool slightly, then peel. Press potatoes through a ricer, food mill, or colander into a large bowl. Add butter; stir until well blended. Stir in milk. Season to taste with salt.

FILLING:

Soak dried porcini in 3 cups hot water; set aside. Combine lentils, 1 garlic clove, 1 tsp. salt, and 4 cups water in a medium saucepan. Bring to a boil; reduce heat and simmer, stirring occasionally, until lentils are tender but not mushy, 15–20 minutes. Drain lentils and discard garlic.

Heat 3 Tbsp. oil in a large heavy pot over medium heat. Add onions and cook, stirring occasionally, until soft, about 12 minutes. Add chopped garlic and cook for 1 minute. Stir in tomato paste. Cook, stirring constantly, until tomato paste is caramelized, 2–3 minutes.

Add bay leaves and wine; stir, scraping up any browned bits. Stir in porcini, slowly pouring porcini soaking liquid into pan but leaving any sediment behind. Bring to a simmer and cook until liquid is reduced by half, about 10 minutes. Stir in broth and cook, stirring occasionally, until reduced by half, about 45 minutes.

Strain mixture into a large saucepan and bring to a boil; discard solids in strainer. Stir cornstarch and 2 Tbsp. water in a small bowl to dissolve. Add cornstarch mixture; simmer until thickened, about 5 minutes. Whisk in miso. Season sauce with salt and pepper. Set aside.

Preheat oven to 450°. Toss vegetables and pearl onions with remaining 2 Tbsp. oil, 5 garlic cloves, and rosemary sprigs in a large bowl; season with salt and pepper. Divide between 2 rimmed baking sheets. Roast, stirring once, until tender, 20–25 minutes. Transfer garlic cloves to a small bowl; mash well with a fork and stir into sauce. Discard rosemary. DO AHEAD: Lentils, sauce, and vegetables can be made 1 day ahead. Cover separately; chill.
Arrange lentils in an even layer in a 3-qt. baking dish; set dish on a foil-lined rimmed baking sheet. Toss roasted vegetables with fresh mushrooms and chopped herbs; layer on top of lentils. Pour sauce over vegetables. Spoon potato mixture evenly over.

Bake until browned and bubbly, about 30 minutes. Let stand for 15 minutes before serving.",,https://www.themealdb.com/images/media/meals/w8umt11583268117.jpg
